RInumber,cNumber,ChargedMass,RT,ionMode,S1,S2,S3,S4,S5
RI65,C10812,151.038970510091,90.9484,positive,0.00105130023927976,0.00111557579947639,0.00105093523642004,0.000640158508507516,0.000551490760338781
RI66,C01963,151.075356016091,1047.80379999998,positive,2.77803775785325e-05,0.00158222087431262,3.53308191559066e-05,4.01940640349014e-05,0.000196879733438564
RI67,C02646,151.075356016091,1047.80379999998,positive,2.77803775785325e-05,0.00158222087431262,3.53308191559066e-05,4.01940640349014e-05,0.000196879733438564
RI68,C05629,151.075356016091,1047.80379999998,positive,2.77803775785325e-05,0.00158222087431262,3.53308191559066e-05,4.01940640349014e-05,0.000196879733438564
RI69,C13342,151.075356016091,1047.80379999998,positive,2.77803775785325e-05,0.00158222087431262,3.53308191559066e-05,4.01940640349014e-05,0.000196879733438564
RI70,C15513,151.075356016091,1047.80379999998,positive,2.77803775785325e-05,0.00158222087431262,3.53308191559066e-05,4.01940640349014e-05,0.000196879733438564
RI71,C16706,151.075356016091,1047.80379999998,positive,2.77803775785325e-05,0.00158222087431262,3.53308191559066e-05,4.01940640349014e-05,0.000196879733438564
RI72,C17883,151.075356016091,1047.80379999998,positive,2.77803775785325e-05,0.00158222087431262,3.53308191559066e-05,4.01940640349014e-05,0.000196879733438564
RI73,C00242,152.056686259091,99.23940000001,positive,0.000666689694709728,0.00115807590207134,0.00013779336346512,0.000128058982225988,0.000864254640732144
RI74,C00642,153.054620574091,629.30489999998,positive,0.00221586006327564,0.00281396498084605,0.00267294581770795,0.00168030980767716,0.00171417659995474
RI75,C00755,153.054620574091,629.30489999998,positive,0.00221586006327564,0.00281396498084605,0.00267294581770795,0.00168030980767716,0.00171417659995474
RI76,C01983,153.054620574091,629.30489999998,positive,0.00221586006327564,0.00281396498084605,0.00267294581770795,0.00168030980767716,0.00171417659995474
RI77,C01984,153.054620574091,629.30489999998,positive,0.00221586006327564,0.00281396498084605,0.00267294581770795,0.00168030980767716,0.00171417659995474
RI78,C02181,153.054620574091,629.30489999998,positive,0.00221586006327564,0.00281396498084605,0.00267294581770795,0.00168030980767716,0.00171417659995474
RI79,C02519,153.054620574091,629.30489999998,positive,0.00221586006327564,0.00281396498084605,0.00267294581770795,0.00168030980767716,0.00171417659995474
RI80,C02639,153.054620574091,629.30489999998,positive,0.00221586006327564,0.00281396498084605,0.00267294581770795,0.00168030980767716,0.00171417659995474
RI81,C02657,153.054620574091,629.30489999998,positive,0.00221586006327564,0.00281396498084605,0.00267294581770795,0.00168030980767716,0.00171417659995474
RI82,C03663,153.054620574091,629.30489999998,positive,0.00221586006327564,0.00281396498084605,0.00267294581770795,0.00168030980767716,0.00171417659995474
RI83,C04043,153.054620574091,629.30489999998,positive,0.00221586006327564,0.00281396498084605,0.00267294581770795,0.00168030980767716,0.00171417659995474
RI84,C05593,153.054620574091,629.30489999998,positive,0.00221586006327564,0.00281396498084605,0.00267294581770795,0.00168030980767716,0.00171417659995474
RI85,C05852,153.054620574091,629.30489999998,positive,0.00221586006327564,0.00281396498084605,0.00267294581770795,0.00168030980767716,0.00171417659995474
RI86,C10675,153.054620574091,629.30489999998,positive,0.00221586006327564,0.00281396498084605,0.00267294581770795,0.00168030980767716,0.00171417659995474
RI87,C10804,153.054620574091,629.30489999998,positive,0.00221586006327564,0.00281396498084605,0.00267294581770795,0.00168030980767716,0.00171417659995474
RI88,C12064,153.054620574091,629.30489999998,positive,0.00221586006327564,0.00281396498084605,0.00267294581770795,0.00168030980767716,0.00171417659995474
RI89,C12305,153.054620574091,629.30489999998,positive,0.00221586006327564,0.00281396498084605,0.00267294581770795,0.00168030980767716,0.00171417659995474
RI90,C13635,153.054620574091,629.30489999998,positive,0.00221586006327564,0.00281396498084605,0.00267294581770795,0.00168030980767716,0.00171417659995474
RI91,C13636,153.054620574091,629.30489999998,positive,0.00221586006327564,0.00281396498084605,0.00267294581770795,0.00168030980767716,0.00171417659995474
RI92,C14088,153.054620574091,629.30489999998,positive,0.00221586006327564,0.00281396498084605,0.00267294581770795,0.00168030980767716,0.00171417659995474
RI93,C14103,153.054620574091,629.30489999998,positive,0.00221586006327564,0.00281396498084605,0.00267294581770795,0.00168030980767716,0.00171417659995474
RI94,C14108,153.054620574091,629.30489999998,positive,0.00221586006327564,0.00281396498084605,0.00267294581770795,0.00168030980767716,0.00171417659995474
RI95,C17900,153.054620574091,629.30489999998,positive,0.00221586006327564,0.00281396498084605,0.00267294581770795,0.00168030980767716,0.00171417659995474
RI96,C10865,154.122640559091,724.7559,positive,0.000114575004706821,0.000458723507414061,0.000257889228996798,0.00016465817883688,0.000442648234924826
RI97,C09772,155.106656144091,1356.30625,positive,0.00325408364565131,0.00850455325806446,6.20384748887907e-05,0.000141592781604111,0.000564747579572477
RI98,C03012,161.059705952091,904.62165,positive,0.00100599181133163,0.00173651794248238,0.00117417833361974,0.00189194692544171,0.00117965386592666
RI99,C07719,161.059705952091,904.62165,positive,0.00100599181133163,0.00173651794248238,0.00117417833361974,0.00189194692544171,0.00117965386592666
RI100,C07726,161.059705952091,904.62165,positive,0.00100599181133163,0.00173651794248238,0.00117417833361974,0.00189194692544171,0.00117965386592666
RI101,C14785,161.059705952091,904.62165,positive,0.00100599181133163,0.00173651794248238,0.00117417833361974,0.00189194692544171,0.00117965386592666
RI102,C16213,161.059705952091,904.62165,positive,0.00100599181133163,0.00173651794248238,0.00117417833361974,0.00189194692544171,0.00117965386592666
RI103,C02989,166.053239675091,92.78195000001,positive,0.00123653748994726,0.00157047526713827,0.00125908121318687,0.000867981124818848,0.00281510137168258
RI104,C15998,166.053239675091,92.78195000001,positive,0.00123653748994726,0.00157047526713827,0.00125908121318687,0.000867981124818848,0.00281510137168258
RI105,C15999,166.053239675091,92.78195000001,positive,0.00123653748994726,0.00157047526713827,0.00125908121318687,0.000867981124818848,0.00281510137168258
RI106,C00079,166.086255053091,1207.47439999999,positive,0.000229452614822426,0.000310094878717,0.000319957870073724,0.000169275748213268,0.000356296398971604
RI107,C00079,166.086255053091,102.85205,positive,0.00272239823677929,0.00405435791650597,0.00247859526476555,0.00242191629777332,0.00102863696427838
RI108,C00079,166.086255053091,198.10670000001,positive,0.0314542264393111,0.0452364484755049,0.0178314887599914,0.0404356550992537,0.0867077876691914
RI109,C02057,166.086255053091,1207.47439999999,positive,0.000229452614822426,0.000310094878717,0.000319957870073724,0.000169275748213268,0.000356296398971604
RI110,C02057,166.086255053091,102.85205,positive,0.00272239823677929,0.00405435791650597,0.00247859526476555,0.00242191629777332,0.00102863696427838
RI111,C02057,166.086255053091,198.10670000001,positive,0.0314542264393111,0.0452364484755049,0.0178314887599914,0.0404356550992537,0.0867077876691914
RI112,C02265,166.086255053091,1207.47439999999,positive,0.000229452614822426,0.000310094878717,0.000319957870073724,0.000169275748213268,0.000356296398971604
RI113,C02265,166.086255053091,102.85205,positive,0.00272239823677929,0.00405435791650597,0.00247859526476555,0.00242191629777332,0.00102863696427838
RI114,C02265,166.086255053091,198.10670000001,positive,0.0314542264393111,0.0452364484755049,0.0178314887599914,0.0404356550992537,0.0867077876691914
RI115,C07527,166.086255053091,1207.47439999999,positive,0.000229452614822426,0.000310094878717,0.000319957870073724,0.000169275748213268,0.000356296398971604
RI116,C07527,166.086255053091,102.85205,positive,0.00272239823677929,0.00405435791650597,0.00247859526476555,0.00242191629777332,0.00102863696427838
RI117,C07527,166.086255053091,198.10670000001,positive,0.0314542264393111,0.0452364484755049,0.0178314887599914,0.0404356550992537,0.0867077876691914
RI118,C18090,166.086255053091,1207.47439999999,positive,0.000229452614822426,0.000310094878717,0.000319957870073724,0.000169275748213268,0.000356296398971604
RI119,C18090,166.086255053091,102.85205,positive,0.00272239823677929,0.00405435791650597,0.00247859526476555,0.00242191629777332,0.00102863696427838
RI120,C18090,166.086255053091,198.10670000001,positive,0.0314542264393111,0.0452364484755049,0.0178314887599914,0.0404356550992537,0.0867077876691914
RI121,C00079,166.086255053091,1207.47439999999,positive,0.000229452614822426,0.000310094878717,0.000319957870073724,0.000169275748213268,0.000356296398971604
RI122,C00079,166.086255053091,102.85205,positive,0.00272239823677929,0.00405435791650597,0.00247859526476555,0.00242191629777332,0.00102863696427838
RI123,C00079,166.086255053091,198.10670000001,positive,0.0314542264393111,0.0452364484755049,0.0178314887599914,0.0404356550992537,0.0867077876691914
RI124,C02057,166.086255053091,1207.47439999999,positive,0.000229452614822426,0.000310094878717,0.000319957870073724,0.000169275748213268,0.000356296398971604
RI125,C02057,166.086255053091,102.85205,positive,0.00272239823677929,0.00405435791650597,0.00247859526476555,0.00242191629777332,0.00102863696427838
RI126,C02057,166.086255053091,198.10670000001,positive,0.0314542264393111,0.0452364484755049,0.0178314887599914,0.0404356550992537,0.0867077876691914
RI127,C02265,166.086255053091,1207.47439999999,positive,0.000229452614822426,0.000310094878717,0.000319957870073724,0.000169275748213268,0.000356296398971604
RI128,C02265,166.086255053091,102.85205,positive,0.00272239823677929,0.00405435791650597,0.00247859526476555,0.00242191629777332,0.00102863696427838
RI129,C02265,166.086255053091,198.10670000001,positive,0.0314542264393111,0.0452364484755049,0.0178314887599914,0.0404356550992537,0.0867077876691914
RI130,C07527,166.086255053091,1207.47439999999,positive,0.000229452614822426,0.000310094878717,0.000319957870073724,0.000169275748213268,0.000356296398971604
RI131,C07527,166.086255053091,102.85205,positive,0.00272239823677929,0.00405435791650597,0.00247859526476555,0.00242191629777332,0.00102863696427838
RI132,C07527,166.086255053091,198.10670000001,positive,0.0314542264393111,0.0452364484755049,0.0178314887599914,0.0404356550992537,0.0867077876691914
RI133,C18090,166.086255053091,1207.47439999999,positive,0.000229452614822426,0.000310094878717,0.000319957870073724,0.000169275748213268,0.000356296398971604
RI134,C18090,166.086255053091,102.85205,positive,0.00272239823677929,0.00405435791650597,0.00247859526476555,0.00242191629777332,0.00102863696427838
RI135,C18090,166.086255053091,198.10670000001,positive,0.0314542264393111,0.0452364484755049,0.0178314887599914,0.0404356550992537,0.0867077876691914
RI136,C00079,166.086255053091,1207.47439999999,positive,0.000229452614822426,0.000310094878717,0.000319957870073724,0.000169275748213268,0.000356296398971604
RI137,C00079,166.086255053091,102.85205,positive,0.00272239823677929,0.00405435791650597,0.00247859526476555,0.00242191629777332,0.00102863696427838
RI138,C00079,166.086255053091,198.10670000001,positive,0.0314542264393111,0.0452364484755049,0.0178314887599914,0.0404356550992537,0.0867077876691914
RI139,C02057,166.086255053091,1207.47439999999,positive,0.000229452614822426,0.000310094878717,0.000319957870073724,0.000169275748213268,0.000356296398971604
RI140,C02057,166.086255053091,102.85205,positive,0.00272239823677929,0.00405435791650597,0.00247859526476555,0.00242191629777332,0.00102863696427838
RI141,C02057,166.086255053091,198.10670000001,positive,0.0314542264393111,0.0452364484755049,0.0178314887599914,0.0404356550992537,0.0867077876691914
RI142,C02265,166.086255053091,1207.47439999999,positive,0.000229452614822426,0.000310094878717,0.000319957870073724,0.000169275748213268,0.000356296398971604
RI143,C02265,166.086255053091,102.85205,positive,0.00272239823677929,0.00405435791650597,0.00247859526476555,0.00242191629777332,0.00102863696427838
RI144,C02265,166.086255053091,198.10670000001,positive,0.0314542264393111,0.0452364484755049,0.0178314887599914,0.0404356550992537,0.0867077876691914
RI145,C07527,166.086255053091,1207.47439999999,positive,0.000229452614822426,0.000310094878717,0.000319957870073724,0.000169275748213268,0.000356296398971604
RI146,C07527,166.086255053091,102.85205,positive,0.00272239823677929,0.00405435791650597,0.00247859526476555,0.00242191629777332,0.00102863696427838
RI147,C07527,166.086255053091,198.10670000001,positive,0.0314542264393111,0.0452364484755049,0.0178314887599914,0.0404356550992537,0.0867077876691914
RI148,C18090,166.086255053091,1207.47439999999,positive,0.000229452614822426,0.000310094878717,0.000319957870073724,0.000169275748213268,0.000356296398971604
RI149,C18090,166.086255053091,102.85205,positive,0.00272239823677929,0.00405435791650597,0.00247859526476555,0.00242191629777332,0.00102863696427838
RI150,C18090,166.086255053091,198.10670000001,positive,0.0314542264393111,0.0452364484755049,0.0178314887599914,0.0404356550992537,0.0867077876691914
RI151,C01198,167.070270638091,913.13274999998,positive,0.00116738733244884,0.00137807738070649,0.00126943537159746,0.00108217289365705,0.00106860931501992
RI152,C01456,167.070270638091,913.13274999998,positive,0.00116738733244884,0.00137807738070649,0.00126943537159746,0.00108217289365705,0.00106860931501992
RI153,C01744,167.070270638091,913.13274999998,positive,0.00116738733244884,0.00137807738070649,0.00126943537159746,0.00108217289365705,0.00106860931501992
RI154,C02201,167.070270638091,913.13274999998,positive,0.00116738733244884,0.00137807738070649,0.00126943537159746,0.00108217289365705,0.00106860931501992
RI155,C02363,167.070270638091,913.13274999998,positive,0.00116738733244884,0.00137807738070649,0.00126943537159746,0.00108217289365705,0.00106860931501992
RI156,C03080,167.070270638091,913.13274999998,positive,0.00116738733244884,0.00137807738070649,0.00126943537159746,0.00108217289365705,0.00106860931501992
RI157,C05581,167.070270638091,913.13274999998,positive,0.00116738733244884,0.00137807738070649,0.00126943537159746,0.00108217289365705,0.00106860931501992
RI158,C05607,167.070270638091,913.13274999998,positive,0.00116738733244884,0.00137807738070649,0.00126943537159746,0.00108217289365705,0.00106860931501992
RI159,C10712,167.070270638091,913.13274999998,positive,0.00116738733244884,0.00137807738070649,0.00126943537159746,0.00108217289365705,0.00106860931501992
RI160,C11380,167.070270638091,913.13274999998,positive,0.00116738733244884,0.00137807738070649,0.00126943537159746,0.00108217289365705,0.00106860931501992
RI161,C11457,167.070270638091,913.13274999998,positive,0.00116738733244884,0.00137807738070649,0.00126943537159746,0.00108217289365705,0.00106860931501992
RI162,C12206,167.070270638091,913.13274999998,positive,0.00116738733244884,0.00137807738070649,0.00126943537159746,0.00108217289365705,0.00106860931501992
RI163,C00314,170.081169675091,1764.81034999998,positive,0.000141183719951441,0.000532074033559342,0.000544891429165013,0.000477336475199088,0.000386698701497269
RI164,C00547,170.081169675091,1764.81034999998,positive,0.000141183719951441,0.000532074033559342,0.000544891429165013,0.000477336475199088,0.000386698701497269
RI165,C10163,170.153940687091,640.86805000002,positive,0,0,0,0.00195133374915385,1.55543273775681e-05
RI166,C10163,170.153940687091,1014.12869999998,positive,0.00048321834909363,0.000599749083841453,0.000344945910661065,0.000495619615145276,0.000359465283456545
RI167,C10773,170.153940687091,640.86805000002,positive,0,0,0,0.00195133374915385,1.55543273775681e-05
RI168,C10773,170.153940687091,1014.12869999998,positive,0.00048321834909363,0.000599749083841453,0.000344945910661065,0.000495619615145276,0.000359465283456545
RI169,C10163,170.153940687091,640.86805000002,positive,0,0,0,0.00195133374915385,1.55543273775681e-05
RI170,C10163,170.153940687091,1014.12869999998,positive,0.00048321834909363,0.000599749083841453,0.000344945910661065,0.000495619615145276,0.000359465283456545
RI171,C10773,170.153940687091,640.86805000002,positive,0,0,0,0.00195133374915385,1.55543273775681e-05
RI172,C10773,170.153940687091,1014.12869999998,positive,0.00048321834909363,0.000599749083841453,0.000344945910661065,0.000495619615145276,0.000359465283456545
RI173,C14280,171.101570766091,779.50740000002,positive,0.00873275410989151,0.00640390473372034,0.00604992716145041,0.00322147539684318,0.00384235370528382
RI174,C16928,173.096091458091,1170.2732,positive,0.002222595719612,0.0025511729908424,0.0029984183294097,0.00251015086454083,0.00153311597361502
RI175,C02710,174.112469803091,184.13670000002,positive,0.00617804737470879,0.00726683046917952,0.00620825579581287,0.00413714112546592,0.00370545624230583
RI176,C10173,174.112469803091,184.13670000002,positive,0.00617804737470879,0.00726683046917952,0.00620825579581287,0.00413714112546592,0.00370545624230583
RI177,C01173,177.054620574091,1146.78615,positive,0.150880985350254,0.131466264069265,0.174272395196261,0.143924169772037,0.132429763541172
RI178,C03081,177.054620574091,1146.78615,positive,0.150880985350254,0.131466264069265,0.174272395196261,0.143924169772037,0.132429763541172
RI179,C09268,177.054620574091,1146.78615,positive,0.150880985350254,0.131466264069265,0.174272395196261,0.143924169772037,0.132429763541172
RI180,C08235,179.091400010091,293.34229999998,positive,7.63558650377697e-05,0.000104190639453389,0.000540263270409146,0.000154176022877043,8.89935408842714e-05
RI181,C16287,179.091400010091,293.34229999998,positive,7.63558650377697e-05,0.000104190639453389,0.000540263270409146,0.000154176022877043,8.89935408842714e-05
RI182,C10454,179.106656144091,700.56070000002,positive,8.03707529830029e-05,0.00134009483329518,2.12662196675888e-05,2.94804360823934e-05,1.93748016660092e-05
RI183,C10454,179.106656144091,945.15085000001,positive,0.000876456355412578,0.000487803214645613,0.000692001979694071,0.000651836453829747,0.000734794912312902
RI184,C10478,179.106656144091,700.56070000002,positive,8.03707529830029e-05,0.00134009483329518,2.12662196675888e-05,2.94804360823934e-05,1.93748016660092e-05
RI185,C10478,179.106656144091,945.15085000001,positive,0.000876456355412578,0.000487803214645613,0.000692001979694071,0.000651836453829747,0.000734794912312902
RI186,C14535,179.106656144091,700.56070000002,positive,8.03707529830029e-05,0.00134009483329518,2.12662196675888e-05,2.94804360823934e-05,1.93748016660092e-05
RI187,C14535,179.106656144091,945.15085000001,positive,0.000876456355412578,0.000487803214645613,0.000692001979694071,0.000651836453829747,0.000734794912312902
RI188,C14709,179.106656144091,700.56070000002,positive,8.03707529830029e-05,0.00134009483329518,2.12662196675888e-05,2.94804360823934e-05,1.93748016660092e-05
RI189,C14709,179.106656144091,945.15085000001,positive,0.000876456355412578,0.000487803214645613,0.000692001979694071,0.000651836453829747,0.000734794912312902
RI190,C17663,179.106656144091,700.56070000002,positive,8.03707529830029e-05,0.00134009483329518,2.12662196675888e-05,2.94804360823934e-05,1.93748016660092e-05
RI191,C17663,179.106656144091,945.15085000001,positive,0.000876456355412578,0.000487803214645613,0.000692001979694071,0.000651836453829747,0.000734794912312902
RI192,C17665,179.106656144091,700.56070000002,positive,8.03707529830029e-05,0.00134009483329518,2.12662196675888e-05,2.94804360823934e-05,1.93748016660092e-05
RI193,C17665,179.106656144091,945.15085000001,positive,0.000876456355412578,0.000487803214645613,0.000692001979694071,0.000651836453829747,0.000734794912312902
RI194,C17666,179.106656144091,700.56070000002,positive,8.03707529830029e-05,0.00134009483329518,2.12662196675888e-05,2.94804360823934e-05,1.93748016660092e-05
RI195,C17666,179.106656144091,945.15085000001,positive,0.000876456355412578,0.000487803214645613,0.000692001979694071,0.000651836453829747,0.000734794912312902
RI196,C17782,179.106656144091,700.56070000002,positive,8.03707529830029e-05,0.00134009483329518,2.12662196675888e-05,2.94804360823934e-05,1.93748016660092e-05
RI197,C17782,179.106656144091,945.15085000001,positive,0.000876456355412578,0.000487803214645613,0.000692001979694071,0.000651836453829747,0.000734794912312902
RI198,C10454,179.106656144091,700.56070000002,positive,8.03707529830029e-05,0.00134009483329518,2.12662196675888e-05,2.94804360823934e-05,1.93748016660092e-05
RI199,C10454,179.106656144091,945.15085000001,positive,0.000876456355412578,0.000487803214645613,0.000692001979694071,0.000651836453829747,0.000734794912312902
RI200,C10478,179.106656144091,700.56070000002,positive,8.03707529830029e-05,0.00134009483329518,2.12662196675888e-05,2.94804360823934e-05,1.93748016660092e-05
RI201,C10478,179.106656144091,945.15085000001,positive,0.000876456355412578,0.000487803214645613,0.000692001979694071,0.000651836453829747,0.000734794912312902
RI202,C14535,179.106656144091,700.56070000002,positive,8.03707529830029e-05,0.00134009483329518,2.12662196675888e-05,2.94804360823934e-05,1.93748016660092e-05
RI203,C14535,179.106656144091,945.15085000001,positive,0.000876456355412578,0.000487803214645613,0.000692001979694071,0.000651836453829747,0.000734794912312902
RI204,C14709,179.106656144091,700.56070000002,positive,8.03707529830029e-05,0.00134009483329518,2.12662196675888e-05,2.94804360823934e-05,1.93748016660092e-05
RI205,C14709,179.106656144091,945.15085000001,positive,0.000876456355412578,0.000487803214645613,0.000692001979694071,0.000651836453829747,0.000734794912312902
RI206,C17663,179.106656144091,700.56070000002,positive,8.03707529830029e-05,0.00134009483329518,2.12662196675888e-05,2.94804360823934e-05,1.93748016660092e-05
RI207,C17663,179.106656144091,945.15085000001,positive,0.000876456355412578,0.000487803214645613,0.000692001979694071,0.000651836453829747,0.000734794912312902
RI208,C17665,179.106656144091,700.56070000002,positive,8.03707529830029e-05,0.00134009483329518,2.12662196675888e-05,2.94804360823934e-05,1.93748016660092e-05
RI209,C17665,179.106656144091,945.15085000001,positive,0.000876456355412578,0.000487803214645613,0.000692001979694071,0.000651836453829747,0.000734794912312902
RI210,C17666,179.106656144091,700.56070000002,positive,8.03707529830029e-05,0.00134009483329518,2.12662196675888e-05,2.94804360823934e-05,1.93748016660092e-05
RI211,C17666,179.106656144091,945.15085000001,positive,0.000876456355412578,0.000487803214645613,0.000692001979694071,0.000651836453829747,0.000734794912312902
RI212,C17782,179.106656144091,700.56070000002,positive,8.03707529830029e-05,0.00134009483329518,2.12662196675888e-05,2.94804360823934e-05,1.93748016660092e-05
RI213,C17782,179.106656144091,945.15085000001,positive,0.000876456355412578,0.000487803214645613,0.000692001979694071,0.000651836453829747,0.000734794912312902
RI214,C07591,180.101905117091,1057.22160000001,positive,0.00257402098250343,0.00273945663510752,0.00388439503753075,0.00223583256077014,0.00277425054459146
RI215,C07591,180.101905117091,138.27080000001,positive,0.00913461478921185,0.0157217340080222,0.00830194255174807,0.00705506052895338,0.00297215306557776
RI216,C09642,180.101905117091,1057.22160000001,positive,0.00257402098250343,0.00273945663510752,0.00388439503753075,0.00223583256077014,0.00277425054459146
RI217,C09642,180.101905117091,138.27080000001,positive,0.00913461478921185,0.0157217340080222,0.00830194255174807,0.00705506052895338,0.00297215306557776
RI218,C10146,180.101905117091,1057.22160000001,positive,0.00257402098250343,0.00273945663510752,0.00388439503753075,0.00223583256077014,0.00277425054459146
RI219,C10146,180.101905117091,138.27080000001,positive,0.00913461478921185,0.0157217340080222,0.00830194255174807,0.00705506052895338,0.00297215306557776
RI220,C14579,180.101905117091,1057.22160000001,positive,0.00257402098250343,0.00273945663510752,0.00388439503753075,0.00223583256077014,0.00277425054459146
RI221,C14579,180.101905117091,138.27080000001,positive,0.00913461478921185,0.0157217340080222,0.00830194255174807,0.00705506052895338,0.00297215306557776
RI222,C17235,180.101905117091,1057.22160000001,positive,0.00257402098250343,0.00273945663510752,0.00388439503753075,0.00223583256077014,0.00277425054459146
RI223,C17235,180.101905117091,138.27080000001,positive,0.00913461478921185,0.0157217340080222,0.00830194255174807,0.00705506052895338,0.00297215306557776
RI224,C07591,180.101905117091,1057.22160000001,positive,0.00257402098250343,0.00273945663510752,0.00388439503753075,0.00223583256077014,0.00277425054459146
RI225,C07591,180.101905117091,138.27080000001,positive,0.00913461478921185,0.0157217340080222,0.00830194255174807,0.00705506052895338,0.00297215306557776
RI226,C09642,180.101905117091,1057.22160000001,positive,0.00257402098250343,0.00273945663510752,0.00388439503753075,0.00223583256077014,0.00277425054459146
RI227,C09642,180.101905117091,138.27080000001,positive,0.00913461478921185,0.0157217340080222,0.00830194255174807,0.00705506052895338,0.00297215306557776
RI228,C10146,180.101905117091,1057.22160000001,positive,0.00257402098250343,0.00273945663510752,0.00388439503753075,0.00223583256077014,0.00277425054459146
RI229,C10146,180.101905117091,138.27080000001,positive,0.00913461478921185,0.0157217340080222,0.00830194255174807,0.00705506052895338,0.00297215306557776
RI230,C14579,180.101905117091,1057.22160000001,positive,0.00257402098250343,0.00273945663510752,0.00388439503753075,0.00223583256077014,0.00277425054459146
RI231,C14579,180.101905117091,138.27080000001,positive,0.00913461478921185,0.0157217340080222,0.00830194255174807,0.00705506052895338,0.00297215306557776
RI232,C17235,180.101905117091,1057.22160000001,positive,0.00257402098250343,0.00273945663510752,0.00388439503753075,0.00223583256077014,0.00277425054459146
RI233,C17235,180.101905117091,138.27080000001,positive,0.00913461478921185,0.0157217340080222,0.00830194255174807,0.00705506052895338,0.00297215306557776
RI234,C03929,181.122306208091,597.75714999999,positive,0.00319147831961852,0.00348711960252126,0.00626495377014268,0.00492806847417799,0.0072540393442688
RI235,C03929,181.122306208091,1037.3842,positive,0.00198303182582212,0.00500216060607311,0.0023179405518549,0.00198325154285826,0.00377083086592222
RI236,C03929,181.122306208091,597.75714999999,positive,0.00319147831961852,0.00348711960252126,0.00626495377014268,0.00492806847417799,0.0072540393442688
RI237,C03929,181.122306208091,1037.3842,positive,0.00198303182582212,0.00500216060607311,0.0023179405518549,0.00198325154285826,0.00377083086592222
RI238,C00082,182.081169675091,139.3834,positive,0.00454189706015381,0.00535951444454077,0.00182391161310226,0.00617440844982615,0.0113314919754896
RI239,C01536,182.081169675091,139.3834,positive,0.00454189706015381,0.00535951444454077,0.00182391161310226,0.00617440844982615,0.0113314919754896
RI240,C03290,182.081169675091,139.3834,positive,0.00454189706015381,0.00535951444454077,0.00182391161310226,0.00617440844982615,0.0113314919754896
RI241,C04368,182.081169675091,139.3834,positive,0.00454189706015381,0.00535951444454077,0.00182391161310226,0.00617440844982615,0.0113314919754896
RI242,C06420,182.081169675091,139.3834,positive,0.00454189706015381,0.00535951444454077,0.00182391161310226,0.00617440844982615,0.0113314919754896
RI243,C03113,183.078072420091,749.19069999999,positive,0.00368700676366659,0.00354265462553372,0.00455246926913281,0.00294429673672002,0.00253826127960786
RI244,C00392,183.086314632091,94.53250000002,positive,0.00245977785395983,0.00151256517991645,0.000362852306161032,0.00129449631291714,0.00146944370078063
RI245,C00794,183.086314632091,94.53250000002,positive,0.00245977785395983,0.00151256517991645,0.000362852306161032,0.00129449631291714,0.00146944370078063
RI246,C01489,183.086314632091,94.53250000002,positive,0.00245977785395983,0.00151256517991645,0.000362852306161032,0.00129449631291714,0.00146944370078063
RI247,C01507,183.086314632091,94.53250000002,positive,0.00245977785395983,0.00151256517991645,0.000362852306161032,0.00129449631291714,0.00146944370078063
RI248,C01697,183.086314632091,94.53250000002,positive,0.00245977785395983,0.00151256517991645,0.000362852306161032,0.00129449631291714,0.00146944370078063
RI249,C01722,183.086314632091,94.53250000002,positive,0.00245977785395983,0.00151256517991645,0.000362852306161032,0.00129449631291714,0.00146944370078063
RI250,C03843,185.117220830091,1064.92899999998,positive,0.000528306581986483,0.000536323665680844,0.000333919745469826,0.000597860920912433,0.000652966360414323
RI251,C03843,185.117220830091,854.78950000002,positive,0.00239952406241962,0.00878286614049614,0.000327416042532585,0.000519533968184781,0.00109224682611556
RI252,C04718,185.117220830091,1064.92899999998,positive,0.000528306581986483,0.000536323665680844,0.000333919745469826,0.000597860920912433,0.000652966360414323
RI253,C04718,185.117220830091,854.78950000002,positive,0.00239952406241962,0.00878286614049614,0.000327416042532585,0.000519533968184781,0.00109224682611556
RI254,C06066,185.117220830091,1064.92899999998,positive,0.000528306581986483,0.000536323665680844,0.000333919745469826,0.000597860920912433,0.000652966360414323
RI255,C06066,185.117220830091,854.78950000002,positive,0.00239952406241962,0.00878286614049614,0.000327416042532585,0.000519533968184781,0.00109224682611556
RI256,C11405,185.117220830091,1064.92899999998,positive,0.000528306581986483,0.000536323665680844,0.000333919745469826,0.000597860920912433,0.000652966360414323
RI257,C11405,185.117220830091,854.78950000002,positive,0.00239952406241962,0.00878286614049614,0.000327416042532585,0.000519533968184781,0.00109224682611556
RI258,C11419,185.117220830091,1064.92899999998,positive,0.000528306581986483,0.000536323665680844,0.000333919745469826,0.000597860920912433,0.000652966360414323
RI259,C11419,185.117220830091,854.78950000002,positive,0.00239952406241962,0.00878286614049614,0.000327416042532585,0.000519533968184781,0.00109224682611556
RI260,C03843,185.117220830091,1064.92899999998,positive,0.000528306581986483,0.000536323665680844,0.000333919745469826,0.000597860920912433,0.000652966360414323
RI261,C03843,185.117220830091,854.78950000002,positive,0.00239952406241962,0.00878286614049614,0.000327416042532585,0.000519533968184781,0.00109224682611556
RI262,C04718,185.117220830091,1064.92899999998,positive,0.000528306581986483,0.000536323665680844,0.000333919745469826,0.000597860920912433,0.000652966360414323
